rating,genre avg rating,director avg rating,director in genres avg rating,star_0 avg rating,star_0 & director avg rating,star_0 in genres avg rating,star_1 avg rating,star_1 & director avg rating,star_1 in genres avg rating,star_2 avg rating,star_2 & director avg rating,star_2 in genres avg rating,stars_0-3 avg rating,stars_0-3 & director avg rating,stars_0-3 in genres avg rating,stars_3-6 avg rating,stars_3-6 & director avg rating,stars_3-6 in genres avg rating,stars_6-10 avg rating,stars_6-10 & director avg rating,stars_6-10 in genres avg rating
7.1,7.013287904599653,7.75,nan,7.7,7.7,nan,6.8999999999999995,6.8999999999999995,6.666666666666667,nan,nan,nan,6.988888888888889,6.988888888888889,6.666666666666667,7.084615384615386,7.084615384615386,7.144444444444444,7.08,7.08,6.3
6.9,7.217467760844076,7.477777777777779,7.228571428571428,7.25,7.25,7.25,7.45,7.45,7.660000000000001,7.814285714285714,7.814285714285714,8.049999999999999,7.593333333333334,7.593333333333334,7.776923076923077,7.425,7.425,7.425,6.8,6.8,6.8
7.8,7.201354166666659,7.75,7.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.3,6.869720101781171,6.05,6.05,6.119999999999999,6.119999999999999,6.3,6.05,6.05,6.05,6.05,6.05,6.05,6.088888888888889,6.088888888888889,6.133333333333333,7.078571428571428,7.078571428571428,6.942857142857143,7.37,7.37,nan
7.5,7.474080882352937,7.9,7.9,7.473684210526316,7.473684210526316,7.7,7.8375,7.8375,7.24,nan,nan,nan,7.5814814814814815,7.5814814814814815,7.546666666666667,7.75,7.75,7.75,7.0,7.0,7.0
6.5,6.869720101781171,nan,nan,6.7250000000000005,6.7250000000000005,6.933333333333334,7.0,7.0,7.0,nan,nan,nan,6.816666666666667,6.816666666666667,6.959999999999999,6.933333333333333,6.933333333333333,6.7,6.925000000000001,6.925000000000001,7.166666666666667
7.5,7.3500000000000005,nan,nan,6.7,6.7,7.5,6.45,6.45,nan,7.3,7.3,7.75,6.885714285714286,6.885714285714286,7.666666666666667,7.342857142857143,7.342857142857143,7.6000000000000005,nan,nan,nan
6.9,7.349399399399393,7.45,7.45,6.99090909090909,6.99090909090909,6.892307692307693,7.233333333333333,7.233333333333333,7.233333333333333,6.8,6.8,6.8,7.0344827586206895,7.0344827586206895,6.99,nan,nan,nan,7.392857142857143,7.392857142857143,7.5
8.0,7.226419213973791,7.3500000000000005,7.3500000000000005,7.2,7.2,7.2,7.0,7.0,7.0,7.642857142857143,7.642857142857143,8.0,7.282608695652174,7.282608695652174,7.333333333333333,6.65,6.65,6.65,nan,nan,nan
7.5,6.869720101781171,7.166666666666668,7.166666666666668,7.360000000000001,7.360000000000001,7.360000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.050000000000001,7.050000000000001,7.360000000000001,7.235714285714287,7.235714285714287,7.36923076923077,7.094736842105264,7.094736842105264,7.109090909090909,6.866666666666668,6.866666666666668,7.011111111111112
7.3,7.217467760844076,nan,nan,nan,nan,nan,7.4,7.4,nan,nan,nan,nan,7.4,7.4,nan,nan,nan,nan,8.5,8.5,8.5
7.3,6.869720101781171,nan,nan,6.550000000000001,6.550000000000001,6.550000000000001,6.550000000000001,6.550000000000001,6.550000000000001,6.55,6.55,7.1,6.550000000000001,6.550000000000001,6.660000000000001,6.975,6.975,7.1,nan,nan,nan
7.2,6.9666666666666694,7.8,7.8,6.326666666666666,6.326666666666666,6.438461538461538,6.326666666666666,6.326666666666666,6.438461538461538,7.8428571428571425,7.8428571428571425,7.699999999999999,6.613513513513513,6.613513513513513,6.6066666666666665,7.538095238095239,7.538095238095239,7.228571428571429,6.795238095238095,6.795238095238095,6.684615384615385
8.0,6.989827856025035,6.6000000000000005,6.6000000000000005,7.166666666666668,7.166666666666668,7.1,7.2,7.2,7.2,6.3,6.3,6.3,7.077777777777778,7.077777777777778,7.0,6.873333333333333,6.873333333333333,6.69,6.85,6.85,6.85
7.9,7.219906868451678,7.75,7.7,7.25,7.25,7.25,nan,nan,nan,6.583333333333333,6.583333333333333,6.766666666666667,6.916666666666667,6.916666666666667,7.088888888888889,7.45,7.45,7.45,7.215384615384614,7.215384615384614,7.027272727272727
6.4,7.211868131868129,6.2,6.2,6.285714285714285,6.285714285714285,6.285714285714285,6.68,6.68,6.68,7.292857142857143,7.292857142857143,7.3999999999999995,6.772727272727272,6.772727272727272,6.780645161290322,6.485714285714286,6.485714285714286,6.366666666666666,7.659999999999999,7.659999999999999,7.659999999999999
7.0,7.00526315789473,nan,nan,7.011111111111109,7.011111111111109,7.011111111111109,6.683333333333334,6.683333333333334,7.0,6.6,6.6,6.6,6.862499999999999,6.862499999999999,6.976923076923075,7.1,7.1,6.75,7.5,7.5,7.5
8.5,7.258473479948242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.433333333333334,7.433333333333334,7.433333333333334,7.8,7.8,7.8
7.0,6.931478260869559,6.929999999999998,6.929999999999998,7.242857142857142,7.242857142857142,6.977777777777778,7.242857142857142,7.242857142857142,6.977777777777778,6.7,6.7,nan,7.224137931034482,7.224137931034482,6.977777777777778,7.071428571428571,7.071428571428571,7.0875,7.408333333333334,7.408333333333334,7.359999999999999
8.3,7.376532137518681,6.75,6.8,nan,nan,nan,nan,nan,nan,7.7,7.7,7.7,7.7,7.7,7.7,6.488888888888889,6.488888888888889,6.716666666666668,nan,nan,nan
5.1,6.8963702359346675,nan,nan,nan,nan,nan,7.12,7.12,7.12,6.6000000000000005,6.6000000000000005,6.050000000000001,6.925000000000001,6.925000000000001,6.814285714285715,7.05625,7.05625,6.781818181818181,7.092307692307693,7.092307692307693,6.933333333333334
5.6,6.965927419354837,6.6,6.6,6.7299999999999995,6.7299999999999995,6.3,6.933333333333334,6.933333333333334,6.933333333333334,7.2,7.2,7.2,6.856249999999999,6.856249999999999,6.76,6.733333333333333,6.733333333333333,6.65,6.7666666666666675,6.7666666666666675,6.637500000000001
6.5,6.969892473118281,nan,nan,7.699999999999999,7.699999999999999,7.699999999999999,6.5,6.5,nan,nan,nan,nan,7.3,7.3,7.699999999999999,7.333333333333333,7.333333333333333,6.909090909090907,7.1000000000000005,7.1000000000000005,6.1571428571428575
7.1,7.466546112115726,7.659999999999999,7.866666666666667,7.0,7.0,7.3500000000000005,6.35,6.35,6.8,6.45,6.45,6.45,6.733333333333333,6.733333333333333,7.014285714285714,6.871428571428571,6.871428571428571,7.2153846153846155,6.777777777777777,6.777777777777777,7.459999999999999
7.1,6.869720101781171,nan,nan,6.266666666666667,6.266666666666667,5.550000000000001,6.209090909090907,6.209090909090907,6.209090909090907,6.183333333333334,6.183333333333334,6.183333333333334,6.209999999999999,6.209999999999999,6.1315789473684195,7.25,7.25,7.25,6.85,6.85,6.7
7.7,7.207901234567889,5.8,nan,6.7,6.7,6.7,nan,nan,nan,nan,nan,nan,6.7,6.7,6.7,6.95,6.95,6.95,7.2,7.2,nan
7.3,7.474080882352937,nan,nan,7.5,7.5,7.5,nan,nan,nan,nan,nan,nan,7.5,7.5,7.5,nan,nan,nan,nan,nan,nan
6.7,6.95925324675325,nan,nan,6.74,6.74,6.800000000000001,7.82,7.82,7.8,7.933333333333334,7.933333333333334,7.933333333333334,7.525,7.525,7.509090909090909,7.550000000000001,7.550000000000001,7.6800000000000015,7.025,7.025,7.233333333333333
5.8,6.953215077605318,6.300000000000001,6.300000000000001,5.800000000000001,5.800000000000001,5.4,5.4,5.4,5.4,6.8,6.8,6.8,5.95,5.95,5.866666666666667,7.7,7.7,7.7,6.7,6.7,7.2
7.7,7.233415233415225,7.766666666666667,7.766666666666667,7.242857142857142,7.242857142857142,7.242857142857142,7.25,7.25,7.25,7.442857142857144,7.442857142857144,7.442857142857144,7.296296296296297,7.296296296296297,7.296296296296297,7.258620689655173,7.258620689655173,7.21923076923077,nan,nan,nan
7.1,6.842688330871491,6.6,6.6,5.8,5.8,5.8,5.8,5.8,5.8,6.6,6.6,6.6,5.888888888888889,5.888888888888889,5.888888888888889,6.599999999999999,6.599999999999999,6.599999999999999,6.6,6.6,6.6
7.3,7.211868131868129,8.4,8.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.824999999999999,7.824999999999999,7.824999999999999,nan,nan,nan
6.5,6.987721238938046,7.8,7.8,6.44,6.44,6.477777777777779,7.466666666666666,7.466666666666666,7.466666666666666,5.949999999999999,5.949999999999999,5.949999999999999,6.580000000000001,6.580000000000001,6.614285714285716,6.444444444444445,6.444444444444445,6.35,5.9,5.9,5.9
6.9,6.9343989769820915,6.949999999999999,6.949999999999999,7.6,7.6,7.6,6.711111111111111,6.711111111111111,6.339999999999999,7.028571428571428,7.028571428571428,7.066666666666666,6.894117647058823,6.894117647058823,6.808333333333333,6.36,6.36,6.341666666666668,6.681818181818182,6.681818181818182,6.566666666666666
5.7,6.965927419354837,5.3,5.3,nan,nan,nan,5.5,5.5,5.5,7.45,7.45,nan,6.8,6.8,5.5,6.0,6.0,6.0,5.533333333333334,5.533333333333334,5.4
5.7,7.002862254025039,7.1499999999999995,7.1499999999999995,6.899999999999998,6.899999999999998,6.15,7.074999999999999,7.074999999999999,6.25,6.68,6.68,6.675000000000001,6.881818181818181,6.881818181818181,6.380000000000001,7.000000000000001,7.000000000000001,6.333333333333333,6.872727272727272,6.872727272727272,6.890000000000001
6.8,6.989827856025035,nan,nan,7.040909090909091,7.040909090909091,6.923076923076923,7.373333333333333,7.373333333333333,6.8999999999999995,7.0600000000000005,7.0600000000000005,6.714285714285714,7.151063829787234,7.151063829787234,6.856521739130434,7.275000000000001,7.275000000000001,7.311111111111111,7.099999999999999,7.099999999999999,7.08
6.4,7.474588665447892,7.5,7.5,7.038461538461537,7.038461538461537,7.214285714285714,6.525,6.525,7.7,7.7,7.7,7.7,6.961111111111111,6.961111111111111,7.322222222222223,6.839999999999999,6.839999999999999,7.65,7.02,7.02,7.08
7.9,7.177482088024562,nan,nan,6.7,6.7,6.7,6.74,6.74,6.74,6.5,6.5,6.8,6.675000000000001,6.675000000000001,6.742857142857143,7.107692307692308,7.107692307692308,7.208333333333333,6.488888888888889,6.488888888888889,6.414285714285714
8.0,7.466546112115726,7.659999999999999,7.866666666666667,7.766666666666667,7.766666666666667,7.5,nan,nan,nan,nan,nan,nan,7.766666666666667,7.766666666666667,7.5,7.7,7.7,7.7,7.7,7.7,7.7
7.6,7.368503937007868,nan,nan,7.82,7.82,7.82,7.642857142857143,7.642857142857143,8.15,7.300000000000001,7.300000000000001,7.300000000000001,7.657142857142857,7.657142857142857,7.845454545454547,6.925,6.925,7.08,6.992307692307692,6.992307692307692,7.288888888888888
6.0,7.00526315789473,7.659999999999999,7.9,6.4142857142857155,6.4142857142857155,6.366666666666667,7.2,7.2,7.6,7.3,7.3,nan,6.7846153846153845,6.7846153846153845,6.542857142857144,6.92,6.92,6.875,7.125,7.125,7.2125
6.7,6.998420221169036,nan,nan,nan,nan,nan,7.342105263157895,7.342105263157895,7.145454545454545,nan,nan,nan,7.342105263157895,7.342105263157895,7.145454545454545,6.792307692307693,6.792307692307693,6.792307692307693,7.041176470588235,7.041176470588235,7.135714285714286
7.8,7.221241050119324,nan,nan,6.833333333333333,6.833333333333333,7.08,6.99090909090909,6.99090909090909,7.052631578947368,6.733333333333333,6.733333333333333,6.557142857142857,6.902702702702702,6.902702702702702,6.945161290322581,7.269565217391305,7.269565217391305,7.239999999999999,6.478571428571428,6.478571428571428,6.5200000000000005
7.3,7.217467760844076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.2,7.2,7.2,7.359999999999999,7.359999999999999,7.553333333333334
6.4,6.931025641025636,5.6,5.6,6.735714285714285,6.735714285714285,6.6538461538461515,6.324999999999999,6.324999999999999,5.733333333333334,7.8,7.8,7.8,6.705263157894736,6.705263157894736,6.558823529411763,6.7625,6.7625,7.1000000000000005,7.109999999999999,7.109999999999999,6.9399999999999995
5.6,7.201354166666659,7.071428571428572,7.071428571428572,6.9,6.9,7.166666666666667,7.245454545454546,7.245454545454546,7.15,5.9,5.9,5.9,7.075000000000001,7.075000000000001,7.064285714285715,7.640000000000001,7.640000000000001,7.640000000000001,6.8875,6.8875,6.933333333333333
5.7,6.955150214592275,6.9,6.9,6.633333333333332,6.633333333333332,6.7250000000000005,nan,nan,nan,nan,nan,nan,6.633333333333332,6.633333333333332,6.7250000000000005,6.7,6.7,6.7,7.6,7.6,nan
7.5,7.294865211810011,7.8,7.8,7.4,7.4,7.4,nan,nan,nan,nan,nan,nan,7.4,7.4,7.4,nan,nan,nan,7.425,7.425,7.425
7.9,7.366666666666663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.966666666666666,7.966666666666666,7.966666666666666
6.2,6.95925324675325,8.5,8.5,6.4799999999999995,6.4799999999999995,6.125,6.199999999999999,6.199999999999999,5.824999999999999,6.988888888888888,6.988888888888888,6.966666666666666,6.64736842105263,6.64736842105263,6.245454545454544,6.614285714285714,6.614285714285714,6.05,6.58235294117647,6.58235294117647,6.730769230769231
6.8,6.95925324675325,6.6,6.6,6.99090909090909,6.99090909090909,6.545454545454546,5.949999999999999,5.949999999999999,5.949999999999999,6.5,6.5,6.5,6.846428571428571,6.846428571428571,6.464705882352941,6.927272727272726,6.927272727272726,6.771428571428571,6.985714285714287,6.985714285714287,6.827777777777778
7.5,7.258473479948242,nan,nan,6.9,6.9,6.9,7.8375,7.8375,7.24,7.6,7.6,nan,7.382352941176471,7.382352941176471,7.0307692307692315,6.65,6.65,7.0,7.5,7.5,7.5
5.1,6.945511811023619,6.316666666666666,6.316666666666666,7.062499999999999,7.062499999999999,6.975,6.44,6.44,6.477777777777779,6.35,6.35,6.142857142857143,6.6038461538461535,6.6038461538461535,6.460000000000001,6.828571428571428,6.828571428571428,6.8,nan,nan,nan
7.3,6.894106463878334,6.999999999999999,7.1,7.436842105263159,7.436842105263159,7.383333333333334,7.887500000000001,7.887500000000001,8.166666666666666,7.0375,7.0375,6.75,7.44857142857143,7.44857142857143,7.518750000000001,7.266666666666667,7.266666666666667,7.1,7.223076923076923,7.223076923076923,7.154545454545455
6.7,7.189514348785862,nan,nan,6.416666666666667,6.416666666666667,5.95,7.2875,7.2875,7.2875,6.566666666666666,6.566666666666666,6.566666666666666,6.852941176470588,6.852941176470588,6.915384615384616,7.106250000000001,7.106250000000001,7.436363636363637,6.905000000000001,6.905000000000001,6.735714285714287
7.2,7.459674502712472,6.833333333333333,6.833333333333333,6.552941176470588,6.552941176470588,6.766666666666667,6.552941176470588,6.552941176470588,6.766666666666667,nan,nan,nan,6.552941176470588,6.552941176470588,6.766666666666667,6.8374999999999995,6.8374999999999995,6.739999999999999,7.3,7.3,7.449999999999999
7.4,7.300910273081916,nan,nan,6.942857142857143,6.942857142857143,7.3,7.242857142857143,7.242857142857143,7.574999999999999,7.260000000000001,7.260000000000001,7.411111111111111,7.162500000000001,7.162500000000001,7.423529411764706,6.6000000000000005,6.6000000000000005,7.220000000000001,6.6,6.6,nan
6.6,7.050462962962967,nan,nan,7.449999999999999,7.449999999999999,7.1,7.5181818181818185,7.5181818181818185,6.550000000000001,5.7,5.7,nan,7.3875,7.3875,6.825,6.546153846153846,6.546153846153846,7.1000000000000005,6.4750000000000005,6.4750000000000005,nan
8.4,7.474080882352937,nan,nan,8.2,8.2,8.2,nan,nan,nan,nan,nan,nan,8.2,8.2,8.2,nan,nan,nan,7.6499999999999995,7.6499999999999995,7.1
6.7,6.941353383458642,7.933333333333334,8.05,nan,nan,nan,nan,nan,nan,7.25,7.25,nan,7.25,7.25,nan,nan,nan,nan,7.2,7.2,nan
6.2,7.050462962962967,6.6,6.6,7.324999999999999,7.324999999999999,7.219999999999999,7.08,7.08,7.15,8.0,8.0,nan,7.333333333333333,7.333333333333333,7.199999999999998,6.8,6.8,6.919999999999999,6.916666666666667,6.916666666666667,7.025
7.5,7.189514348785862,nan,nan,6.3,6.3,6.425000000000001,7.65,7.65,7.65,6.6,6.6,6.6,6.675,6.675,6.8,7.066666666666666,7.066666666666666,7.2125,7.138461538461537,7.138461538461537,7.175
5.1,6.869720101781171,6.9,6.9,6.35,6.35,5.883333333333333,5.6000000000000005,5.6000000000000005,5.6000000000000005,7.175,7.175,7.0,6.42,6.42,6.009090909090909,6.577777777777778,6.577777777777778,6.557142857142858,6.9750000000000005,6.9750000000000005,6.574999999999999
6.5,6.85662847790507,nan,nan,nan,nan,nan,8.3,8.3,8.0,7.266666666666667,7.266666666666667,6.4,7.6800000000000015,7.6800000000000015,7.2,6.92857142857143,6.92857142857143,6.35,6.925,6.925,6.550000000000001
6.4,6.965927419354837,nan,nan,6.3,6.3,6.3,6.85,6.85,nan,nan,nan,nan,6.666666666666667,6.666666666666667,6.3,6.892857142857143,6.892857142857143,6.958333333333333,7.2,7.2,nan
5.6,7.221241050119324,7.1571428571428575,7.116666666666667,6.833333333333333,6.833333333333333,7.08,6.957142857142857,6.957142857142857,7.416666666666667,6.68,6.68,6.68,6.838888888888889,6.838888888888889,7.081250000000001,7.01875,7.01875,7.091666666666666,7.20909090909091,7.20909090909091,7.177777777777779
6.5,6.854466858789623,7.3,7.3,6.640000000000001,6.640000000000001,6.640000000000001,7.125,7.125,6.32,6.550000000000001,6.550000000000001,6.550000000000001,6.875,6.875,6.535294117647059,6.746666666666666,6.746666666666666,6.57,6.678571428571429,6.678571428571429,6.576923076923077
6.7,7.2584516129032135,7.8,7.8,7.272222222222222,7.272222222222222,7.333333333333333,6.19,6.19,6.175000000000001,6.891666666666666,6.891666666666666,7.1125,6.8875,6.8875,6.97741935483871,7.505882352941178,7.505882352941178,7.669230769230769,7.1000000000000005,7.1000000000000005,6.916666666666667
5.6,6.910246679316885,6.35,6.35,7.165384615384615,7.165384615384615,6.9799999999999995,5.4,5.4,nan,6.3,6.3,6.3,7.071428571428571,7.071428571428571,6.947619047619048,6.15,6.15,nan,6.7,6.7,6.3999999999999995
6.5,6.965057471264365,7.185714285714286,6.65,7.570588235294117,7.570588235294117,7.466666666666666,8.05,8.05,7.7,7.933333333333334,7.933333333333334,7.5,7.695999999999999,7.695999999999999,7.519999999999999,7.435,7.435,7.25,6.766666666666667,6.766666666666667,6.066666666666667
8.5,7.233415233415225,7.811111111111113,7.811111111111113,7.2,7.2,7.28888888888889,7.272222222222222,7.272222222222222,7.333333333333333,7.4818181818181815,7.4818181818181815,7.671428571428572,7.312820512820513,7.312820512820513,7.396774193548388,7.18235294117647,7.18235294117647,7.278571428571429,6.809523809523809,6.809523809523809,6.946666666666667
6.8,6.955322580645163,nan,nan,6.633333333333332,6.633333333333332,6.681818181818181,6.716666666666666,6.716666666666666,6.540000000000001,nan,nan,nan,6.657142857142857,6.657142857142857,6.637499999999999,7.65,7.65,7.3,7.05625,7.05625,6.7299999999999995
7.9,7.2584352078239585,6.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.9,6.9,6.9,nan,nan,nan
6.8,7.215878378378368,6.640000000000001,6.640000000000001,7.122222222222222,7.122222222222222,7.122222222222222,6.199999999999999,6.199999999999999,6.6,6.533333333333334,6.533333333333334,7.1,6.747058823529411,6.747058823529411,7.074999999999999,7.333333333333333,7.333333333333333,7.780000000000001,5.35,5.35,5.35
7.7,7.211868131868129,7.266666666666666,7.266666666666666,6.640000000000001,6.640000000000001,6.640000000000001,nan,nan,nan,nan,nan,nan,6.640000000000001,6.640000000000001,6.640000000000001,6.7,6.7,6.7,7.44,7.44,7.550000000000001
6.5,7.285960264900655,nan,nan,6.85,6.85,7.2,6.85,6.85,7.2,5.5,5.5,nan,6.58,6.58,7.2,5.5,5.5,nan,nan,nan,nan
5.8,7.217467760844076,5.9,5.9,6.654545454545453,6.654545454545453,6.711111111111111,7.0,7.0,7.0,7.12,7.12,7.12,6.847619047619046,6.847619047619046,6.894736842105263,6.623076923076923,6.623076923076923,6.944444444444445,6.718181818181819,6.718181818181819,6.877777777777777
5.9,7.189514348785862,nan,nan,7.324999999999999,7.324999999999999,7.324999999999999,nan,nan,nan,6.5,6.5,6.5,7.159999999999999,7.159999999999999,7.159999999999999,nan,nan,nan,nan,nan,nan
6.8,7.217467760844076,nan,nan,7.355555555555556,7.355555555555556,7.355555555555556,6.95,6.95,6.95,nan,nan,nan,7.281818181818182,7.281818181818182,7.281818181818182,6.529999999999999,6.529999999999999,6.885714285714285,7.4,7.4,nan
6.1,6.912717770034844,7.866666666666667,7.45,nan,nan,nan,7.7,7.7,nan,7.584615384615384,7.584615384615384,6.92,7.5928571428571425,7.5928571428571425,6.92,6.86153846153846,6.86153846153846,6.725,7.566666666666667,7.566666666666667,7.425
7.3,7.257161290322571,7.95,7.95,6.74,6.74,7.066666666666666,7.071428571428571,7.071428571428571,7.24,7.800000000000001,7.800000000000001,8.0,7.15,7.15,7.340000000000001,6.961538461538462,6.961538461538462,7.239999999999999,7.062500000000001,7.062500000000001,7.130000000000001
7.7,7.349399399399393,nan,nan,nan,nan,nan,7.9,7.9,7.9,nan,nan,nan,7.9,7.9,7.9,nan,nan,nan,nan,nan,nan
6.4,6.953215077605318,nan,nan,7.6,7.6,7.5,7.25,7.25,6.7,6.5,6.5,7.3,7.077777777777778,7.077777777777778,7.166666666666667,6.700000000000001,6.700000000000001,7.040000000000001,6.81875,6.81875,7.199999999999999
7.5,7.368503937007868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.9,7.9,7.9,7.340000000000001,7.340000000000001,7.3500000000000005
5.9,6.781730769230772,nan,nan,6.5,6.5,6.4,nan,nan,nan,7.0,7.0,nan,6.666666666666667,6.666666666666667,6.4,7.155555555555556,7.155555555555556,6.533333333333334,6.9142857142857155,6.9142857142857155,6.1
8.5,7.245306633291604,7.9,7.766666666666667,6.74,6.74,6.666666666666667,7.260000000000001,7.260000000000001,7.012500000000001,6.583333333333333,6.583333333333333,7.050000000000001,6.942857142857143,6.942857142857143,6.93846153846154,6.677777777777778,6.677777777777778,7.1571428571428575,7.687500000000001,7.687500000000001,7.449999999999999
7.7,7.474588665447892,nan,nan,6.590909090909091,6.590909090909091,7.15,6.9,6.9,nan,6.666666666666667,6.666666666666667,7.8,6.626666666666667,6.626666666666667,7.222222222222222,7.125,7.125,6.6,nan,nan,nan
6.9,6.965927419354837,6.5,6.5,6.923076923076923,6.923076923076923,6.8,7.82,7.82,7.933333333333334,7.166666666666664,7.166666666666664,7.140000000000001,7.169999999999999,7.169999999999999,7.083333333333333,7.019999999999999,7.019999999999999,6.788888888888889,6.866666666666667,6.866666666666667,6.9
7.4,7.4754128440366925,7.6,7.6,7.033333333333334,7.033333333333334,7.15,6.990909090909091,6.990909090909091,7.07142857142857,5.9,5.9,5.9,6.926666666666667,6.926666666666667,6.970000000000001,7.666666666666667,7.666666666666667,7.699999999999999,7.15,7.15,7.15
7.9,7.4754128440366925,nan,nan,6.516666666666667,6.516666666666667,6.75,nan,nan,nan,7.05,7.05,7.9,6.65,6.65,6.9799999999999995,7.411111111111111,7.411111111111111,7.585714285714286,6.644999999999999,6.644999999999999,7.525
7.6,7.201251422070524,nan,nan,7.5636363636363635,7.5636363636363635,7.5636363636363635,6.899999999999998,6.899999999999998,7.218181818181818,6.25,6.25,6.266666666666667,7.067857142857142,7.067857142857142,7.256,7.242857142857143,7.242857142857143,7.466666666666666,6.460000000000001,6.460000000000001,6.8
6.8,7.313934426229505,nan,nan,7.084615384615386,7.084615384615386,7.06,6.460000000000001,6.460000000000001,6.385714285714285,7.333333333333333,7.333333333333333,7.285714285714286,6.959375000000001,6.959375000000001,6.894736842105263,7.033333333333334,7.033333333333334,7.033333333333334,7.027272727272727,7.027272727272727,6.944444444444445
5.6,7.04495515695067,5.6,5.6,6.640000000000001,6.640000000000001,6.640000000000001,6.433333333333334,6.433333333333334,6.199999999999999,7.316666666666666,7.316666666666666,7.666666666666667,6.885714285714286,6.885714285714286,6.859999999999999,6.822222222222221,6.822222222222221,6.583333333333333,6.416666666666667,6.416666666666667,6.1
6.8,6.977299703264089,7.0,7.0,6.68,6.68,6.333333333333333,7.0,7.0,7.0,6.719999999999999,6.719999999999999,6.719999999999999,6.7272727272727275,6.7272727272727275,6.622222222222222,7.566666666666666,7.566666666666666,7.38,6.5600000000000005,6.5600000000000005,6.5600000000000005
4.4,6.796376811594205,7.6,7.6,6.866666666666667,6.866666666666667,6.833333333333333,7.65,7.65,7.7,6.628571428571429,6.628571428571429,6.45,6.86,6.86,6.69,7.141666666666667,7.141666666666667,6.971428571428572,nan,nan,nan
7.6,7.174870197300103,7.95,7.95,6.839999999999999,6.839999999999999,7.1,nan,nan,nan,8.05,8.05,8.05,7.185714285714285,7.185714285714285,7.416666666666667,8.0,8.0,8.0,nan,nan,nan
6.8,7.000597907324359,6.8500000000000005,6.900000000000001,6.74,6.74,6.85,6.169999999999999,6.169999999999999,6.225,7.933333333333334,7.933333333333334,7.933333333333334,6.809523809523809,6.809523809523809,6.933333333333333,7.092857142857143,7.092857142857143,7.015000000000001,7.275000000000001,7.275000000000001,7.279999999999999
6.0,7.2584516129032135,7.1875,7.1875,6.972222222222224,6.972222222222224,6.972222222222224,6.783333333333334,6.783333333333334,6.783333333333334,6.75,6.75,6.75,6.911538461538464,6.911538461538464,6.911538461538464,nan,nan,nan,7.228571428571429,7.228571428571429,7.45
7.6,7.194988610478349,7.8,7.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.95,5.95,6.5,7.033333333333334,7.033333333333334,7.25
5.6,6.965927419354837,nan,nan,6.326666666666666,6.326666666666666,6.590909090909091,6.326666666666666,6.326666666666666,6.590909090909091,6.8999999999999995,6.8999999999999995,7.1,6.378787878787878,6.378787878787878,6.633333333333333,7.1000000000000005,7.1000000000000005,7.1,7.345454545454545,7.345454545454545,7.06
7.8,7.260360360360349,6.959999999999999,6.300000000000001,nan,nan,nan,nan,nan,nan,8.0,8.0,8.0,8.0,8.0,8.0,6.1,6.1,6.1,7.433333333333334,7.433333333333334,7.433333333333334
6.8,7.020085470085474,6.6,nan,7.392307692307693,7.392307692307693,7.199999999999999,7.35,7.35,7.1,nan,nan,nan,7.386666666666668,7.386666666666668,7.166666666666667,6.900000000000001,6.900000000000001,nan,6.6,6.6,nan
7.0,6.779715302491105,nan,nan,6.7,6.7,nan,6.766666666666667,6.766666666666667,6.7,6.0,6.0,nan,6.644444444444444,6.644444444444444,6.7,7.166666666666667,7.166666666666667,6.95,7.4,7.4,nan
6.6,6.950816326530606,7.2,7.2,6.800000000000001,6.800000000000001,7.12,7.1,7.1,6.866666666666667,7.433333333333334,7.433333333333334,7.7,7.077777777777778,7.077777777777778,7.20909090909091,7.013333333333333,7.013333333333333,6.963636363636363,7.9,7.9,nan
5.9,7.212623490669587,nan,nan,7.874999999999999,7.874999999999999,7.874999999999999,6.550000000000001,6.550000000000001,6.800000000000001,6.466666666666666,6.466666666666666,6.466666666666666,7.460869565217391,7.460869565217391,7.571428571428571,7.071428571428571,7.071428571428571,7.2749999999999995,7.3,7.3,7.3
7.8,7.23870292887029,7.140000000000001,7.366666666666667,7.7,7.7,7.7,7.375000000000001,7.375000000000001,7.375000000000001,7.066666666666667,7.066666666666667,7.1,7.447826086956522,7.447826086956522,7.485714285714287,7.028571428571428,7.028571428571428,7.016666666666667,6.906666666666666,6.906666666666666,7.322222222222221
5.6,6.990139064475342,5.7,5.7,6.85,6.85,6.566666666666666,6.4,6.4,6.533333333333334,5.966666666666666,5.966666666666666,6.1,6.445454545454546,6.445454545454546,6.4375,6.814285714285715,6.814285714285715,6.44,7.02962962962963,7.02962962962963,6.822727272727274
