104361,['Peter Sallis']
3484800,"['Olivia Williams', 'Matthew Modine', 'Antonia Clarke']"
1152398,"['Alex Pettyfer', 'Vanessa Hudgens', 'Mary-Kate Olsen']"
1462667,"['Takeshi Kitano', u'Kippei Sh\xeena', u'Ry\xf4 Kase']"
60138,"['Anne Wiazemsky', 'Walter Green', u'Fran\xe7ois Lafarge']"
2017038,['Robert Redford']
94602,"['Steven Seagal', 'Pam Grier', 'Henry Silva']"
218817,"['Ryan Phillippe', 'Tim Robbins', 'Rachael Leigh Cook']"
109190,"['Lara Flynn Boyle', 'Joe Mantegna', 'Joe Pantoliano']"
388500,"['Queen Latifah', 'Alicia Silverstone', 'Djimon Hounsou']"
94631,"['James Caan', 'Mandy Patinkin', 'Terence Stamp']"
99052,"['Jeff Daniels', 'Julian Sands', 'John Goodman']"
1478964,"['John Boyega', 'Jodie Whittaker', 'Alex Esmail']"
211934,"['Rakhee Gulzar', 'Shah Rukh Khan', 'Twinkle Khanna']"
417433,"['James Franco', 'Jordana Brewster', 'Tyrese Gibson']"
455824,"['Nicole Kidman', 'Hugh Jackman', 'Shea Adams']"
1190617,"['Kevin P. Farley', 'Kelsey Grammer', 'Leslie Nielsen']"
838247,"['Christina Ricci', 'Liam Neeson', 'Justin Long']"
