99699,502658,502658,2952527,2952527,3079823,3079823,569366,569366,1638425,1638425,2842022,2842022,1595613,1595613,3481639,3481639,3317969,3317969,1331078,1331078
1133985,1695688,1695688,2929169,2929169,1801917,1801917,1965075,1965075,1716073,1716073,1791387,1791387,2142146,2142146,2349076,2349076,542034,542034,963315,963315
947810,1449524,1449524,613087,613087,90619,90619,817388,817388,455506,455506,119939,119939,496545,496545,928936,928936,561727,561727,740408,740408
1234654,2667498,2667498,1752602,1752602,3235540,3235540,1355020,1355020,3400513,3400513,3468248,3468248,2883837,2883837,2226921,2226921,2931579,2931579,423981,423981
82477,756545,756545,2744292,2744292,447288,447288,2700253,2700253,266745,266745,775936,775936,1214499,1214499,2707691,2707691,2951888,2951888,1794522,1794522
87363,96581,96581,1213463,1213463,1222683,1222683,1942978,1942978,2422888,2422888,234223,234223,1399843,1399843,621842,621842,311270,311270,693332,693332
99700,693332,693332,2453869,2453869,740161,740161,1638425,1638425,1598154,1598154,1157638,1157638,3052059,3052059,1369211,1369211,2815087,2815087,2159753,2159753
73076,2353308,2353308,2353308,2353308,929666,929666,1568046,1568046,860344,860344,1309064,1309064,1309065,1309065,2048561,2048561,3492232,3492232
87365,1702360,1702360,896965,896965,662537,662537,1129104,1129104,2952527,2952527,2436153,2436153,348764,348764,464414,464414,615803,615803,717672,717672
421206,984443,984443,2231569,2231569,2432956,2432956,1710229,1710229,555855,555855,2242959,2242959,2023949,2023949,1990739,1990739,1336525,1336525,565492,565492
119225,1851746,1851746,1750281,1750281,3081421,3081421,645250,645250,874068,874068,1598904,1598904,1808849,1808849,1566621,1566621,2052694,2052694,2226707,2226707
460812,3138675,3138675,1427487,1427487,3134881,3134881,2412503,2412503,2591688,2591688,3317969,3317969,1358281,1358281,1413212,1413212,996392,996392,625245,625245
338077,2130213,2130213,2119862,2119862,249930,249930,1047413,1047413,3052810,3052810,1205809,1205809,2296354,2296354,1271342,1271342,3061895,3061895,1119932,1119932
462322,1764254,1764254,2359510,2359510,2530090,2530090,2615901,2615901,3161842,3161842,3386735,3386735,3002294,3002294,2883951,2883951,3483729,3483729,2002439,2002439
427312,873495,873495,2552238,2552238,509602,509602,574388,574388,611261,611261,682692,682692,687858,687858,2649763,2649763,804533,804533,2772613,2772613
119229,443343,443343,2571654,2571654,76174,76174,97525,97525,2513653,2513653,98396,98396,671930,671930,1609210,1609210,1767860,1767860,437427,437427
107048,1433414,1433414,2952527,2952527,582455,582455,2040097,2040097,542212,542212,2666221,2666221,3132827,3132827,549740,549740,1529995,1529995,2575347,2575347
1375670,1792363,1792363,961368,961368,1725103,1725103,1924933,1924933,1820315,1820315,2735085,2735085,2360379,2360379,3239064,3239064,3423146,3423146,2804895,2804895
2191701,1792363,1792363,961368,961368,1725103,1725103,1924933,1924933,2735085,2735085,3239064,3239064,2360379,2360379,1981892,1981892,280795,280795,1650930,1650930
1661382,1130888,1130888,1936622,1936622,481965,481965,1196315,1196315,2336201,2336201,146154,146154,1239715,1239715,838692,838692,1635686,1635686,690728,690728
113228,1301486,1301486,1168010,1168010,2936803,2936803,2308167,2308167,1351669,1351669,2721623,2721623,1616708,1616708,3248785,3248785,2704867,2704867,53167,53167
107050,1168010,1168010,1301486,1301486,2308167,2308167,1351669,1351669,2721623,2721623,1616708,1616708,470738,470738,864742,864742,1320376,1320376,385603,385603
2741806,2329868,2329868,2388110,2388110,743411,743411,2252167,2252167,3086119,3086119,1477542,1477542,2420815,2420815,358932,358932,2845089,2845089,1853433,1853433
2015381,1630806,1630806,3251617,3251617,142987,142987,517185,517185,407341,407341,1533280,1533280,1740721,1740721,2672229,2672229,908821,908821,1685968,1685968
109951,2954454,2954454,291749,291749,1574845,1574845,28639,28639,1678112,1678112,781176,781176,1744146,1744146,764098,764098,2239893,2239893,1127491,1127491
372237,1234647,1234647,1114587,1114587,3251617,3251617,3278551,3278551,2197699,2197699,3344165,3344165,442553,442553,1160801,1160801,3081198,3081198,1682794,1682794
61735,2053958,2053958,1614949,1614949,2744302,2744302,2766786,2766786,1038288,1038288,3207487,3207487,739161,739161,3258273,3258273,2473734,2473734,2734472,2734472
202381,1307156,1307156,570541,570541,1475001,1475001,2320598,2320598,1496839,1496839,2620192,2620192,322171,322171,326575,326575,2958908,2958908,700534,700534
101984,481965,481965,2362695,2362695,2175250,2175250,3468179,3468179,2151868,2151868,572321,572321,407429,407429,1597898,1597898,1829980,1829980,1635686,1635686
1261047,1349746,1349746,351137,351137,3189406,3189406,526518,526518,3037169,3037169,2672103,2672103,1379740,1379740,1886363,1886363,1933478,1933478,181351,181351
1320261,193378,193378,1837386,1837386,2385102,2385102,3138675,3138675,401410,401410,1497002,1497002,1371882,1371882,410871,410871,3373385,3373385,1649064,1649064
119237,1848265,1848265,1978452,1978452,3397786,3397786,1695271,1695271,2567776,2567776,3287464,3287464,2677462,2677462,800105,800105,800104,800104,317146,317146
171356,1457992,1457992,1611141,1611141,2269714,2269714,497263,497263,1144760,1144760,1815216,1815216,160390,160390,457245,457245,2166379,2166379,2421345,2421345
497915,340574,340574,3186015,3186015,35910,35910,105745,105745,108972,108972,1000661,1000661,1021357,1021357,1052456,1052456,1298992,1298992,1559317,1559317
2574698,1887500,1887500,1021218,1021218,2471827,2471827,1052046,1052046,1078,1078,118895,118895,796878,796878,811615,811615,1023284,1023284,1560038,1560038
50468,1131270,1131270,539114,539114,2626682,2626682,3422012,3422012,942808,942808,178875,178875,619017,619017,895951,895951,476424,476424,903669,903669
91159,1035233,1035233,2159753,2159753,2175250,2175250,3224251,3224251,2073296,2073296,2233869,2233869,1865814,1865814,1529995,1529995,910321,910321,1044301,1044301
31398,767384,767384,1330936,1330936,609220,609220,957559,957559,371126,371126,2630841,2630841,1214806,1214806,408750,408750,182985,182985,830001,830001
499375,340574,340574,102040,102040,3185238,3185238,1242709,1242709,2335564,2335564,1846937,1846937,3295104,3295104,16586,16586,36066,36066,2308855,2308855
48140,236340,236340,3305295,3305295,1885242,1885242,2380530,2380530,1037756,1037756,1033398,1033398,1642749,1642749,1878764,1878764,1170879,1170879,474174,474174
1438298,1746020,1746020,3185238,3185238,3132342,3132342,1021205,1021205,2291737,2291737,2579752,2579752,1846943,1846943,1021315,1021315,344217,344217,429764,429764
425079,2511453,2511453,1841990,1841990,596603,596603,1066314,1066314,2476376,2476376,2051126,2051126,2035897,2035897,2854758,2854758,3284155,3284155,2562202,2562202
1347521,1068099,1068099,2604570,2604570,2273225,2273225,2041972,2041972,499311,499311,593936,593936,1061474,1061474,1785938,1785938,3288133,3288133,631345,631345
252488,1974883,1974883,2272749,2272749,3517493,3517493,3072713,3072713,25282,25282,1841990,1841990,23228,23228,75614,75614,803997,803997,804045,804045
252489,2286372,2286372,75614,75614,2701712,2701712,803997,803997,804045,804045,1021934,1021934,3072713,3072713,1518854,1518854,1532405,1532405,1807110,1807110
252490,23191,23191,25273,25273,25282,25282,25283,25283,45109,45109,75614,75614,185820,185820,186987,186987,553118,553118,803997,803997
1263750,2301299,2301299,3498030,3498030,1200348,1200348,3087293,3087293,1255757,1255757,3011748,3011748
1028532,719949,719949,2293467,2293467,1992360,1992360,3223490,3223490,33264,33264,94447,94447,3001055,3001055,1969524,1969524,488864,488864,490679,490679
485510,185962,185962,2582189,2582189,179946,179946,1066314,1066314,1806460,1806460,3393563,3393563,2272481,2272481,1355763,1355763,23372,23372,803190,803190
113243,1370311,1370311,2810130,2810130,232609,232609,1187349,1187349,1293999,1293999,1796423,1796423,1950622,1950622,3458467,3458467,1157859,1157859,1059768,1059768
3390572,3365915,3365915,1021356,1021356,2826872,2826872,1349746,1349746,976576,976576,1053145,1053145,1549753,1549753,2119460,2119460,136601,136601,1031051,1031051
79261,1806042,1806042,2201340,2201340,2515702,2515702,2679960,2679960,2225435,2225435,449943,449943,2343550,2343550,246025,246025,1675059,1675059,3184010,3184010
95270,214419,214419,2414581,2414581,523582,523582,2728698,2728698,2886276,2886276,1954666,1954666,3440417,3440417,1934054,1934054,3169041,3169041,1635817,1635817
427327,2056126,2056126,3150255,3150255,2143908,2143908,2428314,2428314,1278787,1278787,2896205,2896205,3320832,3320832,573366,573366,1039139,1039139,2796230,2796230
115693,1182764,1182764,1144174,1144174,3037728,3037728,3500424,3500424,1225004,1225004,2217173,2217173,2231037,2231037,343472,343472,369864,369864,1204459,1204459
434008,2232928,2232928,1175493,1175493,1088267,1088267,357365,357365,1127899,1127899,357432,357432,1128062,1128062,2153064,2153064,1997131,1997131,3310454,3310454
120693,347573,347573,564131,564131,243385,243385,2197711,2197711,3403750,3403750,2195160,2195160,3304284,3304284,364064,364064,1685260,1685260,1732107,1732107
412798,3044665,3044665,443516,443516,578690,578690,2786458,2786458,738610,738610,416626,416626,2759118,2759118,2400872,2400872,1298076,1298076,2206385,2206385
468489,759511,759511,1188343,1188343,2596873,2596873,410194,410194,2879807,2879807,2904020,2904020,2192370,2192370,1878651,1878651,3117777,3117777,3214141,3214141
297162,1833955,1833955,356970,356970,1761203,1761203,3138628,3138628,1610239,1610239,1113763,1113763,1996479,1996479,2473027,2473027,3387801,3387801,2172203,2172203
480687,2206564,2206564,1970094,1970094,2623579,2623579,2311700,2311700,3469082,3469082,972390,972390,1351288,1351288,301183,301183,2023513,2023513,890175,890175
466816,156342,156342,3029022,3029022,1148144,1148144,2632576,2632576,2761656,2761656,883212,883212,1864422,1864422,398074,398074,380415,380415,195792,195792
77651,1611574,1611574,2513345,2513345,2880113,2880113,3323362,3323362,444719,444719,3207712,3207712,59498,59498,765013,765013,3341724,3341724,1254324,1254324
373883,1321756,1321756,539808,539808,1260545,1260545,608100,608100,3513974,3513974,658102,658102,1228926,1228926,1056233,1056233,910321,910321,2056916,2056916
95271,1611574,1611574,2497460,2497460,2726995,2726995,2191156,2191156,1558870,1558870,1940599,1940599,2851439,2851439,974271,974271,1747185,1747185,636044,636044
97474,1611574,1611574,2726995,2726995,2497460,2497460,1940599,1940599,1132555,1132555,2677563,2677563,346584,346584,2145449,2145449,2636311,2636311,2449045,2449045
120694,2513345,2513345,76173,76173,3478258,3478258,823820,823820,3099175,3099175,2909970,2909970,840250,840250,1198874,1198874,757827,757827,2195918,2195918
82495,2513345,2513345,1611574,1611574,444719,444719,1098167,1098167,791400,791400,3299070,3299070,2133096,2133096,2156318,2156318,1748750,1748750,2670697,2670697
1311067,3513974,3513974,2101214,2101214,3376771,3376771,539808,539808,3476602,3476602,1321756,1321756,1260545,1260545,296321,296321,235069,235069,3330469,3330469
85636,89559,89559,3077139,3077139,1498012,1498012,441973,441973,1961251,1961251,2341396,2341396,1811128,1811128,3341596,3341596,2880113,2880113,2016754,2016754
220506,2513345,2513345,1211015,1211015,1697298,1697298,2822315,2822315,2026130,2026130,2998949,2998949,3247492,3247492,1066498,1066498,1470179,1470179,1353285,1353285
113253,1611574,1611574,1757971,1757971,2712998,2712998,1767860,1767860,2523183,2523183,589552,589552,206961,206961,3097226,3097226,722074,722074,2402753,2402753
93137,131673,131673,204034,204034,352577,352577,529438,529438,960723,960723,1319838,1319838,1471647,1471647,1500211,1500211,1500678,1500678,1650464,1650464
1856014,1584265,1584265,3057440,3057440,2324784,2324784,646067,646067,886920,886920,1486528,1486528,619465,619465,57633,57633,819471,819471,577016,577016
40416,1145909,1145909,1077205,1077205,1649161,1649161,1236922,1236922,2197709,2197709,2061733,2061733,2003811,2003811,443448,443448,896669,896669,2030797,2030797
99726,727031,727031,2482222,2482222,139216,139216,1829650,1829650,896965,896965,2390399,2390399,518792,518792,1552475,1552475,1434405,1434405,1257175,1257175
116477,2385,2385,90397,90397,195579,195579,199904,199904,235511,235511,245397,245397,264802,264802,285515,285515,2473456,2473456,436215,436215
171359,847563,847563,1240093,1240093,3431240,3431240,1861069,1861069,1433414,1433414,1822803,1822803,3344954,3344954,713602,713602,2962100,2962100,2251640,2251640
1104733,404710,404710,2836435,2836435,1920664,1920664,87711,87711,3350466,3350466,2554818,2554818,1545357,1545357,597348,597348,2299284,2299284,156634,156634
2193418,179819,179819,1937459,1937459,416626,416626,422034,422034,2341027,2341027,1033309,1033309,977155,977155,644192,644192,126316,126316,2568843,2568843
119250,1069835,1069835,2853425,2853425,2271871,2271871,2015381,2015381,2159988,2159988,811186,811186,2232764,2232764,947734,947734,2232490,2232490,85078,85078
448157,1909246,1909246,3382670,3382670,139097,139097,852563,852563,1278669,1278669,1301458,1301458,642132,642132,1169338,1169338,690892,690892,3091824,3091824
61747,566596,566596,3342970,3342970,152887,152887,883642,883642,982917,982917,1325698,1325698,3470781,3470781,503750,503750,811653,811653,2681098,2681098
162983,3243947,3243947,2835721,2835721,2875475,2875475,1301486,1301486,76173,76173,552538,552538,2394047,2394047,2902182,2902182,2465567,2465567,2506622,2506622
993842,3227808,3227808,117528,117528,2872180,2872180,2381740,2381740,81117,81117,1240699,1240699,150706,150706,188580,188580,1253555,1253555,146110,146110
1674773,3354341,3354341,3008285,3008285,2802025,2802025,1366212,1366212,1205976,1205976,2662468,2662468,2220585,2220585,1165370,1165370,1481148,1481148,1288036,1288036
1127884,2514479,2514479,990811,990811,1522498,1522498,444877,444877,996450,996450,74266,74266,308867,308867,988690,988690,1817634,1817634,2849991,2849991
1114677,2514479,2514479,444877,444877,3114026,3114026,565661,565661,1436135,1436135,75262,75262,2035459,2035459,3479155,3479155,2980983,2980983,795602,795602
91167,2747669,2747669,2624063,2624063,292745,292745,2610732,2610732,3473536,3473536,3100745,3100745,1482037,1482037,2133728,2133728,40505,40505,193595,193595
212985,903034,903034,3045058,3045058,1510436,1510436,1193833,1193833,609663,609663,725123,725123,3078673,3078673,948302,948302,2684841,2684841,59604,59604
367959,2023106,2023106,2079732,2079732,2682189,2682189,3366114,3366114,1153301,1153301,2177606,2177606,934814,934814,3447280,3447280,235069,235069,915323,915323
1428538,1690053,1690053,2318816,2318816,2796612,2796612,3436565,3436565,1338294,1338294,540948,540948,2365429,2365429,2876329,2876329,1263254,1263254,1959870,1959870
1314652,2802056,2802056,1159547,1159547,3501232,3501232,3284973,3284973,3127491,3127491,2283726,2283726,2777309,2777309,3044014,3044014,1059223,1059223,339720,339720
308353,312501,312501,519617,519617,515009,515009,2664269,2664269,2826659,2826659,3368929,3368929,1045521,1045521,2954860,2954860,1336724,1336724,1564496,1564496
147612,2278771,2278771,1215620,1215620,891496,891496,109877,109877,2399544,2399544,585565,585565,3343434,3343434,2675879,2675879,149831,149831,1677063,1677063
208196,464634,464634,3394342,3394342,447984,447984,2518499,2518499,3375316,3375316,2613931,2613931,794516,794516,550114,550114,2269714,2269714,344127,344127
82498,2303289,2303289,655139,655139,456425,456425,2277277,2277277,2777641,2777641,2404932,2404932,202824,202824,426721,426721,3507808,3507808,576702,576702
361693,2875475,2875475,404710,404710,232609,232609,304741,304741,2709421,2709421,1711624,1711624,79374,79374,1977500,1977500,2479702,2479702,2548644,2548644
366548,27811,27811,229068,229068,699789,699789,1789789,1789789,2200435,2200435,2219215,2219215,3061722,3061722,951654,951654,2846256,2846256,2165219,2165219
116483,1792363,1792363,1320376,1320376,2397875,2397875,2352310,2352310,421743,421743,1899484,1899484,125764,125764,1056009,1056009,551524,551524,643824,643824
162360,2251640,2251640,1485709,1485709,1241512,1241512,3449638,3449638,2567998,2567998,689447,689447,1581715,1581715,2649901,2649901,535033,535033,2365232,2365232
1045670,2734185,2734185,422034,422034,3509397,3509397,3212810,3212810,2990442,2990442,3098703,3098703,3086927,3086927,1278669,1278669,1075321,1075321,2901818,2901818
1481572,2285522,2285522,35406,35406,129458,129458,2346089,2346089,2376016,2376016,811990,811990,972390,972390,2835006,2835006,2861454,2861454,2969342,2969342
180734,1682705,1682705,2890237,2890237,847665,847665,853516,853516,780821,780821,998608,998608,582978,582978,1203077,1203077,1581307,1581307,1680647,1680647
424136,2206578,2206578,3119314,3119314,3103779,3103779,3184186,3184186,568257,568257
120696,672059,672059,1895752,1895752,1648450,1648450,2571654,2571654,86664,86664,755821,755821,647791,647791,836071,836071,1736599,1736599,1431247,1431247
107076,1592845,1592845,68596,68596,2134916,2134916,864342,864342,1768997,1768997,1165943,1165943,2427412,2427412,2339385,2339385,316301,316301,2093275,2093275
73092,250880,250880,385204,385204,2784541,2784541,1284841,1284841,2385173,2385173,1326529,1326529,1520335,1520335,2149309,2149309,740054,740054,2017629,2017629
99739,1833955,1833955,2903428,2903428,1774669,1774669,387207,387207,2425083,2425083,200734,200734,1703055,1703055,221575,221575,1745256,1745256,147384,147384
79271,1831103,1831103,230762,230762,2770696,2770696,1800462,1800462,689359,689359,1470516,1470516,764826,764826,200972,200972,26729,26729,2277338,2277338
99740,1317779,1317779,1620312,1620312,1319838,1319838,1228700,1228700,1485815,1485815,3400432,3400432,1329538,1329538,1168036,1168036,902541,902541,1320796,1320796
97481,1431925,1431925,1639901,1639901,663312,663312,21582,21582,1172753,1172753,3197185,3197185,3393313,3393313,1857430,1857430,2708496,2708496,1616396,1616396
102005,1751871,1751871,984340,984340,2620023,2620023,113596,113596,598351,598351,3479155,3479155,733779,733779,2446277,2446277,835358,835358,323617,323617
481536,362573,362573,1575506,1575506,410733,410733,400370,400370,133587,133587,835838,835838,2277423,2277423,2210309,2210309,2656680,2656680,1681839,1681839
366551,362573,362573,586213,586213,2037449,2037449,2194417,2194417,1575506,1575506,238849,238849,204978,204978,2656680,2656680,1858928,1858928,2027436,2027436
67185,2686239,2686239,414933,414933,3153346,3153346,443334,443334,2075582,2075582,2663470,2663470,367641,367641,2219271,2219271,2595843,2595843,3355913,3355913
60490,1466678,1466678,2330107,2330107,2727288,2727288,879752,879752,2909970,2909970,3389369,3389369,2140912,2140912,2166269,2166269,3484257,3484257,761335,761335
116493,3399294,3399294,1903723,1903723,2467915,2467915,3098473,3098473,3319647,3319647,1002117,1002117,2854231,2854231,3354682,3354682,2848790,2848790,2446887,2446887
216799,2952527,2952527,1093372,1093372,738679,738679,249933,249933,1962060,1962060,77295,77295,2684416,2684416,2334233,2334233,3294713,3294713,3402333,3402333
1289406,292745,292745,3053591,3053591,428020,428020,232988,232988,738870,738870,836248,836248,544776,544776,1495217,1495217,541028,541028,1501471,1501471
295297,1655046,1655046,782782,782782,3458637,3458637,781176,781176,3292185,3292185,1345160,1345160,996751,996751,1486047,1486047,2481769,2481769,1594116,1594116
926084,1475001,1475001,3458637,3458637,781176,781176,1345160,1345160,1655046,1655046,3452956,3452956,3491760,3491760,782782,782782,1040486,1040486,2607009,2607009
1201607,633849,633849,695591,695591,1704014,1704014,1655046,1655046,782782,782782,3458637,3458637,2947573,2947573,738693,738693,3169375,3169375,471746,471746
330373,1984589,1984589,1925331,1925331,2014596,2014596,1655046,1655046,3458637,3458637,782782,782782,2199309,2199309,1594116,1594116,1594171,1594171,3491760,3491760
417741,1655046,1655046,695591,695591,1163520,1163520,2651886,2651886,248632,248632,3324494,3324494,3491760,3491760,3452956,3452956,782782,782782,3458637,3458637
373889,1655046,1655046,1345160,1345160,229549,229549,1239988,1239988,2774861,2774861,1006027,1006027,3292185,3292185,781176,781176,2777830,2777830,1674343,1674343
304141,1655046,1655046,781176,781176,2618925,2618925,3292185,3292185,1345160,1345160,1674343,1674343,3324494,3324494,939986,939986,865111,865111,703763,703763
241527,836034,836034,3318076,3318076,397045,397045,2060035,2060035,1655046,1655046,3292185,3292185,1345160,1345160,781176,781176,485635,485635,838539,838539
93148,1195719,1195719,2557314,2557314,2891900,2891900,1758707,1758707,813887,813887,1969787,1969787,2834997,2834997,49197,49197,2149619,2149619,1517356,1517356
433387,113933,113933,1730415,1730415,2934738,2934738,656677,656677,3403993,3403993,1881096,1881096,1393936,1393936,2601199,2601199,3431813,3431813,791867,791867
251114,2202473,2202473,615612,615612,911238,911238,846360,846360,948116,948116,1715166,1715166,1853401,1853401,1949152,1949152,957331,957331,301682,301682
42546,1952944,1952944,2773053,2773053,2568650,2568650,543152,543152,1038288,1038288,2764930,2764930,2184049,2184049,1229471,1229471,655771,655771,2417841,2417841
382734,1762814,1762814,1015536,1015536,644864,644864,2633350,2633350
3173910,796332,796332,3290973,3290973,3411761,3411761,3299791,3299791,1854584,1854584,1261169,1261169,2464786,2464786,2670473,2670473,2792748,2792748,2520824,2520824
56059,2164174,2164174,1106111,1106111,2981079,2981079,284526,284526,195375,195375,289635,289635,2674510,2674510,484471,484471,668464,668464,2913295,2913295
422401,1400992,1400992,2613889,2613889,1703077,1703077,889141,889141,3006921,3006921,1860627,1860627,1433967,1433967,2622919,2622919,1705647,1705647,2523131,2523131
1270835,2726995,2726995,2040770,2040770,889141,889141,1860627,1860627,895369,895369,1363981,1363981,226844,226844,2840355,2840355,8756,8756,663356,663356
1870419,2726995,2726995,889141,889141,693332,693332,3476602,3476602,1860627,1860627,535336,535336,1338294,1338294,1911183,1911183,3424560,3424560,2180544,2180544
2386278,729595,729595,2920666,2920666,3460160,3460160,3312558,3312558,2207870,2207870,2474547,2474547,2727057,2727057,807290,807290,129742,129742,2838449,2838449
2345567,2405945,2405945,1529260,1529260,3090430,3090430,1326843,1326843,449938,449938,3462971,3462971,3511903,3511903,875213,875213,2967423,2967423,2436683,2436683
347149,2333658,2333658,1061326,1061326,1383643,1383643,708614,708614,1016402,1016402,944609,944609,2271662,2271662,2271948,2271948,827484,827484,2832401,2832401
76162,2781010,2781010,2804518,2804518,3103943,3103943,2989168,2989168,3264192,3264192,3370321,3370321,3034890,3034890,1531910,1531910,1802561,1802561,1079872,1079872
285175,2732352,2732352,3151302,3151302,2311689,2311689,184010,184010,757827,757827,1498474,1498474,1730415,1730415,3255316,3255316,2130213,2130213,435843,435843
1506999,2440963,2440963,61441,61441,2005287,2005287,3232430,3232430,539185,539185,118245,118245,1325885,1325885,30106,30106,626442,626442,221825,221825
124718,2158757,2158757,39932,39932,2816117,2816117,2530090,2530090,832619,832619,2728020,2728020,147467,147467,256829,256829,2008619,2008619,1490487,1490487
760311,497763,497763,1895752,1895752,993854,993854,2899988,2899988,794126,794126,2513887,2513887,1665783,1665783,2858871,2858871,2173800,2173800,3387202,3387202
1001508,2922794,2922794,1733618,1733618,2444049,2444049,3489867,3489867,3203385,3203385,2797313,2797313,2584164,2584164,3141102,3141102,3279019,3279019,2645726,2645726
116502,1037521,1037521,2554568,2554568,1859076,1859076,2253960,2253960,550876,550876
192111,3167491,3167491,1636411,1636411,2725367,2725367,3025409,3025409,3061242,3061242,2639780,2639780,2472225,2472225,239863,239863,504726,504726,2580906,2580906
338097,3382670,3382670,2509749,2509749,2053158,2053158,1101140,1101140,171306,171306,1119548,1119548,3424175,3424175,892472,892472,385871,385871,2472177,2472177
325537,1725103,1725103,1234647,1234647,109877,109877,1834498,1834498,3471490,3471490,2675481,2675481,2813420,2813420,1678112,1678112,465252,465252,1409489,1409489
107091,540969,540969,783533,783533,3489230,3489230,3280891,3280891,1891421,1891421,1566403,1566403,3300022,3300022,296997,296997,2942068,2942068,3112070,3112070
91187,566596,566596,2985899,2985899,1324121,1324121,795583,795583,2737816,2737816,1980076,1980076,689274,689274,2098086,2098086,1911975,1911975,943220,943220
125022,3460287,3460287,2748927,2748927,1193833,1193833,1158989,1158989,2338452,2338452,993959,993959,806303,806303,2577301,2577301,1338581,1338581,968877,968877
91188,3349593,3349593,1471044,1471044,458001,458001,3336407,3336407,2461632,2461632,1296649,1296649,3098887,3098887,881346,881346,656743,656743,2706175,2706175
252501,903034,903034,2239059,2239059,2527944,2527944,2391761,2391761,1415023,1415023,2068168,2068168,227340,227340,3467856,3467856,1162828,1162828,1750562,1750562
102015,409582,409582,2495742,2495742,2173332,2173332,1367486,1367486,1218963,1218963,1949702,1949702,222494,222494,812668,812668,657276,657276,640367,640367
113277,1533961,1533961,481965,481965,1057978,1057978,2130712,2130712,1891421,1891421,3431240,3431240,2405642,2405642,2816990,2816990,2202047,2202047,1967107,1967107
97493,3244480,3244480,1895752,1895752,2562463,2562463,2607798,2607798,3450225,3450225,3025324,3025324,1849847,1849847,624216,624216,1121425,1121425,69415,69415
107096,1468612,1468612,3258856,3258856,1608213,1608213,2466253,2466253,1469313,1469313,2901878,2901878,2432695,2432695,1152824,1152824,1468860,1468860,2755688,2755688
35979,3389183,3389183,49197,49197,385176,385176,2959952,2959952,428159,428159,2428251,2428251,1000924,1000924,1540014,1540014,2731855,2731855,294888,294888
77663,147498,147498,2473456,2473456,1293857,1293857,2155611,2155611,783533,783533,2438719,2438719,864742,864742,703191,703191,1247913,1247913,299572,299572
1929263,1065256,1065256,3199371,3199371,370293,370293,415872,415872,3352301,3352301,2980983,2980983,2103370,2103370,3227386,3227386,756859,756859,1404923,1404923
50490,2842728,2842728,1382552,1382552
80855,1102775,1102775,2143908,2143908,926074,926074,2160723,2160723,539808,539808,2775322,2775322,418723,418723,245037,245037,848171,848171,1092192,1092192
110005,2948669,2948669,3483623,3483623,3139021,3139021,2841639,2841639,1353325,1353325,1496151,1496151,252791,252791,582806,582806,745561,745561,853822,853822
82509,665643,665643,3284058,3284058,1737799,1737799,3226280,3226280,2163793,2163793,89253,89253,304033,304033,2700731,2700731,2922031,2922031,2425095,2425095
119273,943385,943385,3348596,3348596,934548,934548,1547810,1547810,2336941,2336941,1386971,1386971,995897,995897,893910,893910,618634,618634,3489865,3489865
110006,745747,745747,1370346,1370346,274234,274234,421743,421743,1461553,1461553,3211991,3211991,1934351,1934351,609044,609044,1325250,1325250,1826689,1826689
1626146,1571682,1571682,3155061,3155061,3101378,3101378,1690257,1690257,2618660,2618660,90163,90163,3511171,3511171,935009,935009,1612720,1612720,653355,653355
248845,1381585,1381585,3299111,3299111,2055463,2055463,1194960,1194960,301553,301553,79903,79903,2979241,2979241,1307799,1307799,3458467,3458467,1645702,1645702
110008,1084032,1084032,1482858,1482858,2786018,2786018,1365202,1365202,2854695,2854695,950404,950404,85132,85132,1430365,1430365,1029394,1029394,1029426,1029426
252503,806303,806303,508288,508288,1191190,1191190,1725654,1725654,3153501,3153501,968877,968877,2945757,2945757,187085,187085,675569,675569,1226333,1226333
1643222,2351726,2351726,293483,293483,3434669,3434669,575600,575600,2748088,2748088,592159,592159,1678662,1678662,197058,197058,710910,710910,3483296,3483296
2318527,410733,410733,2373921,2373921,168429,168429,1050233,1050233,698061,698061,1169338,1169338,1557749,1557749,2141767,2141767,193672,193672,917465,917465
411475,2812010,2812010,190479,190479,3425967,3425967,694352,694352,1667093,1667093,996983,996983,317200,317200,497510,497510,145544,145544,1313269,1313269
63056,1291120,1291120,1363337,1363337
95294,2750499,2750499,2897558,2897558,426357,426357,2391768,2391768,347326,347326,902918,902918,233019,233019,3474385,3474385,117394,117394,2124619,2124619
167190,1581715,1581715,926074,926074,2380741,2380741,603659,603659,1726177,1726177,1997724,1997724,992928,992928,1942875,1942875,167496,167496,2756892,2756892
411477,1581715,1581715,2380741,2380741,992928,992928,33332,33332,527205,527205,1236850,1236850,759656,759656,3453192,3453192,1997724,1997724,926074,926074
64418,3349768,3349768,1301486,1301486,427302,427302,2995516,2995516,1201905,1201905,3136851,3136851,2299414,2299414,2069465,2069465,2857690,2857690,925838,925838
93177,1720683,1720683,2750499,2750499,2897558,2897558,347326,347326,1906793,1906793,883548,883548,38272,38272,470192,470192,326880,326880,109934,109934
104409,173891,173891,1416097,1416097,2610497,2610497,316111,316111,2455777,2455777,2978298,2978298,2058042,2058042,670512,670512,1112254,1112254,3142014,3142014
116514,1665407,1665407,3426479,3426479,233019,233019,2464560,2464560,1830167,1830167,3065114,3065114,419203,419203,2070595,2070595,1337536,1337536,1436442,1436442
59260,147153,147153,1329784,1329784,2410214,2410214,1930113,1930113,1065267,1065267,311705,311705,203343,203343,137242,137242,1382426,1382426,409296,409296
847817,1825314,1825314,2120589,2120589,1628935,1628935,433284,433284,321497,321497,891639,891639,1552447,1552447,890199,890199,1945950,1945950,2254751,2254751
